project_id,project_name,sector,state,implementing_agency,planned_start_date,planned_completion_date,actual_start_date,approved_cost,revised_cost,current_status,report_month,physical_progress,planned_progress,financial_progress,expenditure,monthly_expenditure,contractor_status,milestones_completed,milestones_total,milestones_overdue
400006,Jharsuguda-Barpali-Sardega Ph II Works- Rail Connectivity for Coal Loading Bulb at Barpali.,,,South Eastern Railway [SER] - I,-,,,Odisha,10/2021,Newly Added,March_2026,10/2025,,,10/2021,,,,,
400045,Proposed 6 nos Road Over Bridge [ROB] at different locations under MCL Talcher Under Deposit Scheme.,,,East Coast Railway [ECoR] - II,-,,,Odisha,08/2022,Newly Added,March_2026,03/2025,,,07/2022,,,,,
400047,Doubling of Lingaraj SILO connectivity of NTPC line and augmentation of NTPC exchange yard and NTPC Block Cabin.,,,East Coast Railway [ECoR] - II,-,,,Odisha,08/2022,Newly Added,March_2026,12/2024,,,06/2022,,,,,
400048,Doubling of lines connecting the loading spurs in Talcher Yard.,,,East Coast Railway [ECoR] - II,-,,,Odisha,09/2022,Newly Added,March_2026,12/2024,,,06/2022,,,,,
400232,Brundamal-Jharsuguda- flyover connection for joining downline,,(N22000521) Odisha,East Coast Railway [ECoR] - II,01/2014,12/2026,,297,297,Newly Added,March_2026,52,,75.57,224.43,,,,,
612834,3rd & 4th line between Sarla - Sason [8 km] [PB 73/2023-24/NR],,,East Coast Railway [ECoR] - II,-,,,Odisha,04/2023,Newly Added,March_2026,12/2025,,,04/2023,,,,,
616586,Bangriposi-Gorumahisani new line [ 85.60 km ],,,CAO/C/SER,-,,,Odisha,08/2024,Newly Added,March_2026,12/2029,,,09/2025,,,,,
616587,Badampahar-Kendujhargarh new line [82.06 km],,,CAO/C/SER,-,,,Odisha,08/2024,Newly Added,March_2026,12/2029,,,09/2025,,,,,
616694,Flyover between Siju and Paradeep coaching Yard to avoid Surface crossing of trains,,,East Coast Railway [ECoR] - II,-,,,Odisha,04/2023,Newly Added,March_2026,07/2028,,,10/2025,,,,,
616695,Paradeep - Badabandha 3rd & 4th Line / 18.51kms,,,East Coast Railway [ECoR] - II,-,,,Odisha,08/2023,Newly Added,March_2026,11/2028,,,04/2025,,,,,
618995,New Line between Junagarh - Nabarangpur [116.21 Km],,,Indian Railway,-,,,Odisha,08/2024,Newly Added,March_2026,08/2030,,,08/2025,,,,,
705358,Khurda-Bolangir New Broad Gauge Rail Link [301km],,(220100284) Odisha,East Coast Railway [ECoR] - II,03/2001,12/2026,,3792,5089,Newly Added,March_2026,91.5,,109.76,5585.85,,,,,
705359,Talcher-Bimlagarh New Railway Line,,(220100328) Odisha,East Coast Railway [ECoR] - II,12/2004,03/2025,,1928,1928,Newly Added,March_2026,54,,107.86,2079.48,,,,,
705510,Bhadrak-Nergundi Third Line,,(N22000316) Odisha,East Coast Railway [ECoR] - II,04/2015,11/2024,,1284,1284,Newly Added,March_2026,93.1,,103.92,1334.31,,,,,
705513,Koraput - Singapur Railway Doubling,,(N22000379) Odisha,East Coast Railway [ECoR] - II,12/2015,12/2027,,2362,2362,Newly Added,March_2026,73.4,,81.82,1932.52,,,,,
705514,Jarapada- Budhapank with flyover at Talcher road 3rd and 4th Line,,(N22000380) Odisha,East Coast Railway [ECoR] - II,12/2015,11/2018,,1000,810.02,Newly Added,March_2026,59,,55.25,447.56,,,,,
705515,3rd & 4th Railway Line Project from Salegaon to Budhapank via Rajathgarh.,,(N22000381) Odisha,East Coast Railway [ECoR] - II,12/2015,03/2026,,1173,2092,Newly Added,March_2026,87,,100.33,2098.98,,,,,
705741,Jeypore-Navarangpur New  Rail Line Project,,(N22000517) Odisha,East Coast Railway [ECoR] - II,04/2023,07/2028,,748,748,Newly Added,March_2026,1.77,,1.93,14.43,,,,,
705742,Jeypore-Malkanagiri New Railway Line Project,,(N22000516) Odisha,East Coast Railway [ECoR] - II,12/2023,07/2033,,2344,2344,Newly Added,March_2026,23.1,,23.45,549.72,,,,,
706898,Khurda Road - Balangir Electrification of Railway Track Project,,,Ministry of Railways,-,,,Odisha,09/2018,Newly Added,March_2026,03/2021,,,09/2019,,,,,
709811,GANDHAMARDAN IRON ORE MINES TO GOALDIH STATION/12.76kms,,(N22000520) Odisha,East Coast Railway [ECoR] - II,05/2025,09/2027,,190,189.93,Newly Added,March_2026,0,,0.0,0,,,,,
705362,"Jaynagar-Bijalpura, incl. extn. Bet, Bijalpura-Bardibas [Nepal]",,(N22000181) Offshore,East Central Railway [ECR] - I,03/2011,03/2022,,819,819,Newly Added,March_2026,75,,70.88,580.51,,,,,
705298,North Region Video Surveillance Project,,,RCIL,-,,,PAN India,06/2020,Newly Added,March_2026,03/2024,,,04/2023,,,,,
705783,Ludhiana- Killa Raipur Railway  Doubling Project,,(N22000584) Punjab,Railway,12/2022,03/2025,,237.64,238,Newly Added,March_2026,57,,57.59,137.07,,,,,
611849,Devgarh Madariya - Nathdwara Gauge Conversion [82.54 Km] part of Marwar - Mavli Gauge Conversion [152 Km],,(N22000608) Rajasthan,North Western Railway [NWR],01/2023,06/2028,,968.92,968.92,Newly Added,March_2026,56,,28.46,275.74,,,,,
611855,Devgarh Madariya - Nathdwara Gauge Conversion [82.54 Km] part of Marwar - Mavli Gauge Conversion [152 Km],,,North Western Railway [NWR],-,,,Rajasthan,NA,Newly Added,March_2026,01/2027,,,01/2023,,,,,
611929,Maintenance cum workshop depot for Vande Bharat Sleeper Trains as per conditions under WTA 527,,,WPO/Patna,-,,,Rajasthan,09/2022,Newly Added,March_2026,12/2024,,,06/2023,,,,,
616841,PUSHKAR- MERTA CITY NEW LINE,,,North Western Railway [NWR],-,,,Rajasthan,02/2024,Newly Added,March_2026,12/2026,,,02/2024,,,,,
616843,AJMER- CHANDERIYA DOUBLING,,,North Western Railway [NWR],-,,,Rajasthan,02/2024,Newly Added,March_2026,06/2027,,,02/2024,,,,,
617403,SADULPUR - CHURU  DOUBLING PROJECT,,,North Western Railway [NWR],-,,,Rajasthan,01/2024,Newly Added,March_2026,06/2026,,,01/2024,,,,,
617404,POKHRAN - RAMDEVRA New Line,,,North Western Railway [NWR],-,,,Rajasthan,04/2025,Newly Added,March_2026,03/2028,,,04/2025,,,,,
617408,NATHDWARA- NATHDWARA TOWN NL,,,North Western Railway [NWR],-,,,Rajasthan,03/2019,Newly Added,March_2026,03/2027,,,04/2024,,,,,
705482,Dholpur - Sirmuttra Gauge Conversion,,(N22000158) Rajasthan,North Central Railway,04/2020,02/2019,,747,747,Newly Added,March_2026,49,,62.54,467.2,,,,,
705752,Gudha-Thatha Mithri Construction of Railway Track Project,,(N22000593) Rajasthan,North Western Railway [NWR],04/2019,11/2026,,819.48,967.06,Newly Added,March_2026,99.5,,41.08,397.28,,,,,
705912,Sawai Madhopur-Jaipur Railway Line Project,,,North Western Railway [NWR],-,,,Rajasthan,02/2024,Newly Added,March_2026,03/2027,,,04/2023,,,,,
705919,Agra Fort-Bandikui Doubling Line Project,,(N22000553) Rajasthan,CAO/C/NCR,02/2021,06/2027,,1390,1390,Newly Added,March_2026,65,,30.81,428.26,,,,,
706866,Sawaimadhopur Bye Pass Line Project,,(N22000607) Rajasthan,North Western Railway [NWR],01/2023,03/2026,,304,304,Newly Added,March_2026,72,,22.81,69.33,,,,,
400280,Phase II extension of MRTS from Velachery to St Thomas Mount,,(N22000028) Tamil Nadu,Ministry of Railways,11/2008,07/2025,,734,734.01,Newly Added,March_2026,99.9,,66.06,484.91,,,,,
613002,Redevelopment of Chennai Egmore Station,,,Ministry of Railways,-,,,Tamil Nadu,05/2022,Newly Added,March_2026,03/2026,,,10/2022,,,,,
705244,Coach Production Factory Upgradation Project,,,CPM/ICF,-,,,Tamil Nadu,12/2017,Newly Added,March_2026,12/2021,,,07/2018,,,,,
616856,Doubling between Bhadrachalam Road and Dornakal,,,South Central Railway [SCR] - II,-,,,Telangana,08/2023,Newly Added,March_2026,04/2029,,,04/2025,,,,,
617409,Railway Manufacturing Unit,,,RVNL - II,-,,,Telangana,07/2016,Newly Added,March_2026,12/2026,,,02/2023,,,,,
705252,Kazipet Wagon Overhauling Project,,,RVNL,-,,,Telangana,09/2017,Newly Added,March_2026,12/2023,,,07/2017,,,,,
705437,Manoharabad-Kothapalli New Rail Line [151 km],,(N22000032) Telangana,South Central Railway [SCR] - II,01/2017,03/2027,,1160,2781,Newly Added,March_2026,72,,106.61,2964.82,,,,,
400204,Bahraich-Shravasti-Balrampur-Siddharthnagar -Santkabir nagar,,(N22000569) Uttar Pradesh,North Eastern Railway [NER],03/2017,10/2030,,4939.78,4939.78,Newly Added,March_2026,8.8,,19.67,971.79,,,,,
400205,Sahjanwa-Dohrighat,,(N22000565) Uttar Pradesh,North Eastern Railway [NER],03/2017,03/2029,,1319.75,1319.75,Newly Added,March_2026,3.9,,36.56,482.55,,,,,
617213,Varanasi-Pt. Deen Dayal Upadhyaya multitracking 15km including construction of new Rail-cum-Road Bridge across Ganga River.,,,Northern Railways,-,,,Uttar Pradesh,10/2024,Newly Added,March_2026,10/2029,,,10/2025,,,,,
617252,Anandnagar - Ghugli via Maharajganj New line 52.7 km,,,Construction NER,-,,,Uttar Pradesh,10/2023,Newly Added,March_2026,03/2028,,,11/2023,,,,,
617284,Chunar-Chopan doubling project,,,North Central Railway,-,,,Uttar Pradesh,08/2023,Newly Added,March_2026,03/2028,,,01/2025,,,,,
617333,Surface triangle line bet. Bhadura stn and new crossing stn Karma,,,East Central Railway [ECR] - I,-,,,Uttar Pradesh,10/2022,Newly Added,March_2026,02/2027,,,05/2024,,,,,
617370,Doubling between Jaunpur Jn - Zaffarabad 6.28 km,,,M/S SRC company Infra Private Limited,-,,,Uttar Pradesh,03/2023,Newly Added,March_2026,01/2027,,,02/2025,,,,,
705567,Burhwal Gonda 3rd line,,(N22000468) Uttar Pradesh,North Eastern Railway [NER],07/2019,03/2025,,1016,1118,Newly Added,March_2026,88.3,,90.71,1014.1,,,,,
705588,Janghai-Pratapgarh- Amethi,,(N22000583) Uttar Pradesh,CAO/C/II/NR,03/2017,03/2025,,722,1194,Newly Added,March_2026,80,,139.91,1670.58,,,,,
705766,Lalitpur-Birari with flyover at Lalitpur- 16 Km,,(N22000546) Uttar Pradesh,North Central Railway,11/2017,12/2024,,304.44,356,Newly Added,March_2026,85,,69.82,248.55,,,,,
705771,Allahabad-Bamhrauli Flyover Construction & 4th Railway Line Project,,(N22000563) Uttar Pradesh,North Central Railway,10/2020,03/2026,,494,494,Newly Added,March_2026,76,,76.31,376.99,,,,,
705772,"Mughalsarai-Allahabad, 3rd line",,(N22000544) Uttar Pradesh,North Central Railway,03/2016,12/2026,,2649,2649.44,Newly Added,March_2026,69,,69.32,1836.67,,,,,
705774,Aligarh -Daud Khan Flyover Construction & 3rd Railway Line Project,,(N22000562) Uttar Pradesh,CAO/C/NCR,09/2020,01/2025,,758,779.49,Newly Added,March_2026,83,,60.27,469.8,,,,,
705777,Bhandai - Flyover for Etawah bound down train- 10 Km,,(N22000564) Uttar Pradesh,North Central Railway [NCR] - II,04/2021,02/2026,,250.18,250.18,Newly Added,March_2026,8,,46.25,115.71,,,,,
705780,Bhatni-Aurnihar with electrification excluding Indara-Mau,,(N22000598) Uttar Pradesh,RVNL - I,03/2017,12/2024,,2529,2529.46,Newly Added,March_2026,96,,84.54,2138.39,,,,,
705782,Barabanki-Malhaur 3rd & 4th Railway Line Project,,(N22000590) Uttar Pradesh,Ministry of Railways,04/2017,03/2025,,407,407,Newly Added,March_2026,77,,96.55,392.94,,,,,
705918,Allahabad division - Aligarh - Harduaganj Flyover,,(N22000545) Uttar Pradesh,North Central Railway,02/2021,10/2026,,1457,1457,Newly Added,March_2026,14,,27.47,400.19,,,,,
705429,Rishikesh-Karnaprayag New Rail Line- 125 km,,(N22000406) Uttarakhand,RVNL - II,08/2018,12/2025,,38953,38953,Newly Added,March_2026,73.5,,72.57,28269.15,,,,,
400247,Kalinarayanpur-Krishnanagar Doubling Alongwith Krishnanagar - Chapra New Line And Naihati-Ranaghat 3rd Line.,,(N22000624) West Bengal,Eastern Railway [ER] - I,11/2005,02/2027,,1000,1000,Newly Added,March_2026,70.5,,106.08,1060.84,,,,,
400273,Tarakeshwar-Bishnupur New Line [82.47 km],,(220100272) West Bengal,Eastern Railway [ER] - I,02/2008,03/2019,,1189,1542,Newly Added,March_2026,96.68,,88.69,1367.58,,,,,
400277,Dum Dum Airport-New Garia via Rajarhat-Construction of Metro Railway,,(N22000110) West Bengal,RVNL - II,10/2011,12/2025,,8964,8964,Newly Added,March_2026,86.6,,96.13,8617.5,,,,,
612096,Construction of Balurghat-Hilli new BG Line,,(N22000206) West Bengal,Northeast Frontier Railway [NFR],12/2010,03/2027,,1209,1181.57,Newly Added,March_2026,16,,38.02,449.29,,,,,
617345,SER Upgradation of maintenance infrastructure at Shalimar into Vande Bharat Chair Car maintenance cum workshop depot.,,,South Eastern Railway - JH,-,,,West Bengal,03/2024,Newly Added,March_2026,10/2026,,,12/2024,,,,,
705730,Joka-BBD Bag new metro project,,(N22000111) West Bengal,RVNL - II,04/2010,12/2026,,4835,10362,Newly Added,March_2026,51,,47.59,4931.47,,,,,
706776,Noapara-Barasat via Bimanbandar - Construction of Metro railway [18 km],,(N22000108) West Bengal,"Metro Railway, Kolkata",03/2010,08/2026,,4830,4830,Newly Added,March_2026,32,,67.47,3258.95,,,,,
706777,Baranagar-Barrackpore and Dakshineshwar- Construction of Metro Railway,,(N22000109) West Bengal,RVNL - II,03/2010,12/2026,,2298,2734,Newly Added,March_2026,17,,14.38,393.02,,,,,
619184,"Rehabilitation and up-gradation of section to Intermediate/2-Lane with hard shoulder from Km 107.760 to Km 129.445 After Middle strait to Humphrey, Km 130.600 to Km 138.00 After Humphrey to Kadamtala & Km 155.00 to Km 181.0 End of Jarwa to Rangat of NH-04 in UT of A&N on EPC Package-IIIA",,,NHIDCL,-,,,Andaman &,Nicobar,Newly Added,March_2026,(03/2024),,,02/2018,,,,,
619185,Intermediate Lane/2-lane with hard shoulders in the UT of A&N Islands on EPC basis - Package-III.B Balance work,,,NHIDCL,-,,,Andaman &,Nicobar,Newly Added,March_2026,(05/2024),,,02/2018,,,,,
619186,Construction of Balance works of Major Bridge over Middle Strait Creek between Km.106.590 to km108.553 of NH-04 connecting South Andaman  & Baratang Island in the Union Territory of Andaman & Nicobar Islands on EPC basis,,,NHIDCL,-,,,Andaman &,Nicobar,Newly Added,March_2026,(05/2024),,,03/2015,,,,,
617907,Rehabilitation and Up-gradation from Km 170700 Bhadrachalam to Km 234567 Konta on NH-30 to Two lane with Paved Shoulder in the State of Andra Pradesh on EPC mode.,,(N24001953) Andhra Pradesh,MoRTH,09/2022,09/2024,,436.09,436.09,Newly Added,March_2026,100,,49.47,215.74,,,,,
617949,Tadipatri Bypass Km 0000 to Km 6285 of 4-Lane on NH-67 in Anantapuramu district of AP state under NHO on EPC Mode under Annual Plan 2022-23,,(N24002145) Andhra Pradesh,MoRTH,03/2024,03/2026,,159.66,159.66,Newly Added,March_2026,100,,37.12,59.26,,,,,
617984,"Gudivada Town 2 RoB, and Road improvement NH-165",,(N24000989) Andhra Pradesh,MoRTH,05/2023,05/2025,,317.22,317.22,Newly Added,March_2026,73.46,,0.0,0,,,,,
617985,Widening to two lane with paved shoulders from Km 0/0 to 64/020 Pamarru to Akiveedu,,(N24000983) Andhra Pradesh,MoRTH,11/2021,11/2023,,529.54,588.65,Newly Added,March_2026,69.62,,0.0,0,,,,,
617986,Kurnool/Kadapa Border-Jammalamadugu section of NH-167K i.e. Design Ch. Km 248010 to km 269900 to 2,,(N24001537) Andhra Pradesh,MoRTH,12/2024,12/2026,,292.63,292.63,Newly Added,March_2026,82.57,,0.0,0,,,,,
617987,Nandyala-Kurnool/Kadapa Border section of NH-167K i.e. Km 186/000 to Km 250/000Design Ch.186000 to 248010 to 2LPS,,,MoRTH,-,,,Andhra Pradesh,10/2024,Newly Added,March_2026,09/2027,,,09/2025,,,,,
617988,Sangameswaram - Atmakuru section   from Km 96 to Km 124    & Velegodu- Nandyal section   including Nandyal Bypass      from Km 143/6 to 185/9       NH-167K,,,MoRTH,-,,,Andhra Pradesh,10/2024,Newly Added,March_2026,07/2027,,,07/2025,,,,,
617990,Construction of bypass road to Adoni town connecting NH-167 Hagari - Jadcharla road from km.62/700 to 71/400 in Kurnool District in the State of Andhra Pradesh.,,(N24002025) Andhra Pradesh,MoRTH,02/2024,11/2025,,242,242,Newly Added,March_2026,95.94,,32.43,78.49,,,,,
617991,"Rehabilitation and up-gradation of NH-167 from Km 14/900 to Km70/000 Design Ch. 14/900 to 69/700 Chintakunta to Adoni section to two lane with paved shoulders in the State of Andhra Pradesh under Corridor Approach through Engineering, Procurement",,(N24001278) Andhra Pradesh,MoRTH,05/2017,05/2019,,290.15,290.15,Newly Added,March_2026,91.9,,48.33,140.23,,,,,
618013,4-laning of  Puttaparthi-Koduru Section of NH-342,,,MoRTH,-,,,Andhra Pradesh,10/2022,Newly Added,March_2026,11/2025,,,11/2023,,,,,
618037,Rehabilitation and Up-gradation of existin of road from 2-lane to 2-lane with paved shoulders from km. 0.00 to km 53.590 total length-53.590 km of Raychoti to Vempalli section of NH-440 in the State of Andhra Pradesh on EPC mode.,,(N24001934) Andhra Pradesh,MoRTH,05/2022,05/2024,,439.82,359.52,Newly Added,March_2026,78.9,,49.74,178.83,,,,,
618052,Gorantla - Hindupur section from Km 120/300 to 165/000 of NH716G in the State of Andhra Pradesh,,,MoRTH,-,,,Andhra Pradesh,10/2024,Newly Added,March_2026,08/2027,,,08/2025,,,,,
618053,Muddanur to B. Kothapalli section of NH-716G from Km. 0/000 to Km. 56/500   56.500 Km    in the State of Andhra Pradesh on EPC mode Job no. 741,,,MoRTH,-,,,Andhra Pradesh,10/2024,Newly Added,March_2026,08/2027,,,08/2025,,,,,
618062,Dornala to Kunta Junction from Design Chainage Km 244000 to 267990 section of NH-765 Package-2,,(N24002147) Andhra Pradesh,MoRTH,03/2024,09/2025,,244.83,244.83,Newly Added,March_2026,99.64,,0.0,0,,,,,
618101,Kondamodu to Perecherla Section Design Ch. Km 000 to Km 49917 of NH-167AG to to 4LPS,,,MoRTH,-,,,Andhra Pradesh,10/2024,Newly Added,March_2026,04/2027,,,04/2025,,,,,
618103,Rehabilitation and upgradation from Km 22300 to 58635 of MudireddyPalle to Kadapa/Nellore Border via porumamilla Section of NH 167 Two Lane with paved Shoulder in,,,MoRTH,-,,,Andhra Pradesh,03/2022,Newly Added,March_2026,04/2026,,,10/2024,,,,,
618125,Rehabilitation and upgradation of NH 326A from km 0/0 to 41/979 excluding km 2/255 to 3/372 and km 36/820 to 38/275 Odisha border to Narasamapeta to two lane with paved Shoulders in the State of Andhra Pradesh under NHO on EPC Mode,,,MoRTH,-,,,Andhra Pradesh,03/2018,Newly Added,March_2026,03/2020,,,09/2018,,,,,
618145,Widening to two lane with paved shoulder of Rampachodavaram - Koyyuru section of NH 516E from Km 43700 to Km 113820  in the State of Andhra Pradesh on EPC mode Job No. 737,,(N24001263) Andhra Pradesh,MoRTH,01/2023,01/2025,,568.12,568.12,Newly Added,March_2026,98.63,,52.6,298.82,,,,,
618161,Widening and Reconstruction of existing road to four lane from Km.56400 to Km 120300 i.e. from B.Kothapalli Junction to Gorantla excluding Kadiri Bypass from Km 70200 to Km 77105 of NH 716G in the State of Andhra Pradesh on EPC mode Job no. 742,,(N24001416) Andhra Pradesh,MoRTH,09/2023,12/2025,,839.98,839.98,Newly Added,March_2026,99.45,,42.33,355.56,,,,,
618191,"Rehabilitation and upgradation of NH-167AD from Macherla to Dachepalli via Paluvai Junction, Rentachinthala, Gurazala from Km.0.000 to 43.659 to two lane with paved shoulders in the state of Andhra Pradesh job-729",,(N24001951) Andhra Pradesh,MoRTH,01/2023,01/2025,,403.22,403.22,Newly Added,March_2026,99.06,,56.33,227.13,,,,,
618192,Duttalur at NH-565 Junction to Kavali Joining on NH-16 Chainage Km. 36/400 to Km. 107/224 excluding the stretch from Km 101.880 to 105.300 67.404 Km of NH-167BG from in the State of Andhra Pradesh on EPC mode,,(N24001942) Andhra Pradesh,MoRTH,07/2022,07/2024,,423.67,423.67,Newly Added,March_2026,94.65,,0.0,0,,,,,
618193,Widening of Existing Road to Two Lane with Paved Shoulder Configuration from Km 0.00 to 26.000 & Km 45.200 To 59.622 Of NH 365BB in the State of Andhra Pradesh Under Annual Plan 2023-24 through EPC Mode,,,MoRTH,-,,,Andhra Pradesh,01/2024,Newly Added,March_2026,12/2026,,,04/2025,,,,,
618194,Rehabilitation and upgradation of New NH 544DD from design Chainage Km. 56/000 to 102/20 of Kalyandrg - Molakalmuru Section,,(N24000937) Andhra Pradesh,MoRTH,08/2018,02/2020,,294.13,285.29,Newly Added,March_2026,98.52,,109.5,312.39,,,,,
618236,Rehabilitation and Up-gradation of Dhindi - Digamarru section from Km 126/510 to Km 135/740 of NH -214New NH -216 and digamarru -Losari section from Km 0/000 tp Km 34/230 of NH-214 ANew Nh-216 to two lane with paved shoulder in the state of AP- NH,,,MoRTH,-,,,Andhra Pradesh,02/2016,Newly Added,March_2026,05/2018,,,05/2016,,,,,
618237,Rehabilitation and Up-gradation of Pasarlapudi to Dhindi section from Km 105/170 to Km 126/510 of NH -214 New NH -216 to two lane with paved shoulder in the state of Andhra Pradesh under NHDP-IV,,(N24000969) Andhra Pradesh,MoRTH,09/2017,09/2019,,263.45,263.45,Newly Added,March_2026,98.4,,57.53,151.56,,,,,
618238,Rehabilitation and Up-gradation of Thimmapuram to Gurajanapalli section from Km 26/150 to Km 41/161 of NH - 214  New NH - 216 to two lane with paved shoulder in the state of Andhra Pradesh under NHDP-IV,,(N24000964) Andhra Pradesh,MoRTH,01/2017,07/2018,,350.61,432.91,Newly Added,March_2026,98.2,,54.03,233.92,,,,,
618239,"Rehabilitation & Upgradation of NH214New NH-216 from Km 34/230 to Km 84/550 Losari to Machavaram Section to two lane with paved shoulder in the state of Andhrapradesh under NHDP-IV through Engineering, Procurement& Construction EPC mode.",,,MoRTH,-,,,Andhra Pradesh,03/2016,Newly Added,March_2026,09/2018,,,09/2016,,,,,
618254,Construction of Paderu bypass Km 0000 to Km 13000 of 2- lane with paved shoulder on NH-516E,,(N24002148) Andhra Pradesh,MoRTH,01/2025,07/2026,,244.43,244.43,Newly Added,March_2026,13,,4.77,11.67,,,,,
618255,Two laning with paved shoulders of Lambasingi to Paderusection  of NH 516E,,(N24002142) Andhra Pradesh,MoRTH,11/2023,11/2025,,361.24,358.05,Newly Added,March_2026,43.22,,29.05,104,,,,,
618256,"Rehabilitation and Upgradation to 2-lane with paved should ders Sir, configuration of Chaprathipalem to Lambasingi section Km 165500 to Km 205000 of NH-516E in the State of Andhra Pradesh under Green National Highways Corridor Project GNHCP with the loan assistance of World Bank on EPC mode",,(N24001958) Andhra Pradesh,MoRTH,10/2022,10/2024,,311.22,311.22,Newly Added,March_2026,91.25,,62.7,195.13,,,,,
