project_id,project_name,sector,state,implementing_agency,planned_start_date,planned_completion_date,actual_start_date,approved_cost,revised_cost,current_status,report_month,physical_progress,planned_progress,financial_progress,expenditure,monthly_expenditure,contractor_status,milestones_completed,milestones_total,milestones_overdue,planned_duration_months,report_date,expenditure_ratio,snapshot_id
618534,Construction of Six lane elevated flyover including reconstruction/rehabilitation of existing pavement from Km 426230 to Km 430500  Length  4.27 Km at Nirsa in the Barwa Adda Panagarh section of NH-19 from Km.398.240 to Km.521.120 including Panagarh Bypass in the State of Jharkhand on EPC Mode.,,Jharkhand,National Highways Authority of India [NHAI],2026-02-01,2028-08-01,,470.75,,Newly Added,May2026,,,5.74,27.0,,,,,,30.0,2026-05-01,0.05735528412108338,618534_May2026
618534,Construction of Six lane elevated flyover including reconstruction/rehabilitation of existing pavement from Km 426230 to Km 430500  Length  4.27 Km at Nirsa in the Barwa Adda Panagarh section of NH-19 from Km.398.240 to Km.521.120 including Panagarh Bypass in the State of Jharkhand on EPC Mode.,,(-) (-),NHAI,2025-01-01,,,,470.75,Newly Added,June_2026,0.04,,100.0,470.75,,,,,,,2026-06-01,,618534_June_2026
618534,Construction of Six lane elevated flyover including reconstruction/rehabilitation of existing pavement from Km 426230 to Km 430500  Length  4.27 Km at Nirsa in the Barwa Adda Panagarh section of NH-19 from Km.398.240 to Km.521.120 including Panagarh Bypass in the State of Jharkhand on EPC Mode.,,(-) (-),NHAI,2025-01-01,,,,470.75,Newly Added,July_2026,0.93,,100.0,470.75,,,,,,,2026-07-01,,618534_July_2026
618535,Construction of Six lane elevated flyover including reconstruction/rehabilitation of existing pavement from Km 406100 to Km 411150 Length  5.05 Km at Gobindpur area in the Barwa Adda Panagarh section of NH-19 from Km.398.240 to Km.521.120 including Panagarh Bypass in the State of Jharkhand on EPC Mode.,,Jharkhand,National Highways Authority of India [NHAI],2025-09-01,2028-03-01,,687.77,442.52,Newly Added,January_2026,5.0,,3.38,14.94,,,,,,30.0,2026-01-01,0.02172237812059264,618535_January_2026
618535,Construction of Six lane elevated flyover including reconstruction/rehabilitation of existing pavement from Km 406100 to Km 411150 Length  5.05 Km at Gobindpur area in the Barwa Adda Panagarh section of NH-19 from Km.398.240 to Km.521.120 including Panagarh Bypass in the State of Jharkhand on EPC Mode.,,(-),National Highways Authority of India [NHAI],2025-01-01,,,,687.77,Newly Added,February_2026,21.7,,64.34,442.52,,,,,,,2026-02-01,,618535_February_2026
618535,Construction of Six lane elevated flyover including reconstruction/rehabilitation of existing pavement from Km 406100 to Km 411150 Length  5.05 Km at Gobindpur area in the Barwa Adda Panagarh section of NH-19 from Km.398.240 to Km.521.120 including Panagarh Bypass in the State of Jharkhand on EPC Mode.,,(-),National Highways Authority of India [NHAI],2025-01-01,,,,687.77,Newly Added,March_2026,21.7,,64.34,442.52,,,,,,,2026-03-01,,618535_March_2026
618535,Construction of Six lane elevated flyover including reconstruction/rehabilitation of existing pavement from Km 406100 to Km 411150 Length  5.05 Km at Gobindpur area in the Barwa Adda Panagarh section of NH-19 from Km.398.240 to Km.521.120 including Panagarh Bypass in the State of Jharkhand on EPC Mode.,,(-) (-),National Highways Authority of India [NHAI],2025-01-01,,,,687.77,Newly Added,April2026,33.97,,64.34,442.52,,,,,,,2026-04-01,,618535_April2026
618535,Construction of Six lane elevated flyover including reconstruction/rehabilitation of existing pavement from Km 406100 to Km 411150 Length  5.05 Km at Gobindpur area in the Barwa Adda Panagarh section of NH-19 from Km.398.240 to Km.521.120 including Panagarh Bypass in the State of Jharkhand on EPC Mode.,,(-) (-),National Highways Authority of India [NHAI],2025-01-01,,,,687.77,Newly Added,May2026,47.69,,64.34,442.52,,,,,,,2026-05-01,,618535_May2026
618535,Construction of Six lane elevated flyover including reconstruction/rehabilitation of existing pavement from Km 406100 to Km 411150 Length  5.05 Km at Gobindpur area in the Barwa Adda Panagarh section of NH-19 from Km.398.240 to Km.521.120 including Panagarh Bypass in the State of Jharkhand on EPC Mode.,,(-) (-),NHAI,2025-01-01,,,,687.77,Newly Added,June_2026,66.59,,64.34,442.52,,,,,,,2026-06-01,,618535_June_2026
618535,Construction of Six lane elevated flyover including reconstruction/rehabilitation of existing pavement from Km 406100 to Km 411150 Length  5.05 Km at Gobindpur area in the Barwa Adda Panagarh section of NH-19 from Km.398.240 to Km.521.120 including Panagarh Bypass in the State of Jharkhand on EPC Mode.,,(-) (-),NHAI,2025-01-01,,,,687.77,Newly Added,July_2026,67.84,,64.34,442.52,,,,,,,2026-07-01,,618535_July_2026
618536,Construction of Ring Road around Kanpur from Ch.68.650 to Ch.93.209 Jarkala to Pakari Package-IV in State of Uttar Pradesh.,,Uttar Pradesh,National Highways Authority of India [NHAI],2024-12-01,2027-06-01,,1603.53,1192.16,Newly Added,January_2026,17.0,,8.82,105.18,,,,,,30.0,2026-01-01,0.06559278591607268,618536_January_2026
618536,Construction of Ring Road around Kanpur from Ch.68.650 to Ch.93.209 Jarkala to Pakari Package-IV in State of Uttar Pradesh.,,(-),National Highways Authority of India [NHAI],2023-02-01,,,,1603.53,Newly Added,February_2026,157.34,,74.35,1192.16,,,,,,,2026-02-01,,618536_February_2026
618536,Construction of Ring Road around Kanpur from Ch.68.650 to Ch.93.209 Jarkala to Pakari Package-IV in State of Uttar Pradesh.,,(-),National Highways Authority of India [NHAI],2023-02-01,,,,1603.53,Newly Added,March_2026,157.34,,74.35,1192.16,,,,,,,2026-03-01,,618536_March_2026
618536,Construction of Ring Road around Kanpur from Ch.68.650 to Ch.93.209 Jarkala to Pakari Package-IV in State of Uttar Pradesh.,,(-) (10385),National Highways Authority of India [NHAI],2023-02-01,,,,1603.53,Newly Added,April2026,196.64,,74.35,1192.16,,,,,,,2026-04-01,,618536_April2026
618536,Construction of Ring Road around Kanpur from Ch.68.650 to Ch.93.209 Jarkala to Pakari Package-IV in State of Uttar Pradesh.,,(-) (10385),National Highways Authority of India [NHAI],2023-02-01,,,,1603.53,Newly Added,May2026,226.57,,74.35,1192.16,,,,,,,2026-05-01,,618536_May2026
618536,Construction of Ring Road around Kanpur from Ch.68.650 to Ch.93.209 Jarkala to Pakari Package-IV in State of Uttar Pradesh.,,(-) (-),NHAI,2023-02-01,,,,1603.53,Newly Added,June_2026,249.74,,74.35,1192.16,,,,,,,2026-06-01,,618536_June_2026
618536,Construction of Ring Road around Kanpur from Ch.68.650 to Ch.93.209 Jarkala to Pakari Package-IV in State of Uttar Pradesh.,,(-) (-),NHAI,2023-02-01,,,,1603.53,Newly Added,July_2026,266.36,,74.35,1192.16,,,,,,,2026-07-01,,618536_July_2026
618537,Construction of Ring Road around Kanpur from Km.000 to Km. 23.325 Chachendi Sachendi I to Maharajpur Package-I,,Uttar Pradesh,National Highways Authority of India [NHAI],2023-12-01,2026-06-01,,1753.75,1311.7,Newly Added,December_2025,47.0,,24.26,318.17,,,,,,30.0,2025-12-01,0.18142266571632218,618537_December_2025
618537,Construction of Ring Road around Kanpur from Km.000 to Km. 23.325 Chachendi Sachendi I to Maharajpur Package-I,,Uttar Pradesh,National Highways Authority of India [NHAI],2023-12-01,2026-06-01,,1753.75,1311.7,Newly Added,January_2026,50.0,,25.2,330.5,,,,,,30.0,2026-01-01,0.18845331432644333,618537_January_2026
618537,Construction of Ring Road around Kanpur from Km.000 to Km. 23.325 Chachendi Sachendi I to Maharajpur Package-I,,(N24002104),National Highways Authority of India [NHAI],2023-01-01,,,,1753.75,Newly Added,February_2026,355.19,,74.79,1311.7,,,,,,,2026-02-01,,618537_February_2026
618537,Construction of Ring Road around Kanpur from Km.000 to Km. 23.325 Chachendi Sachendi I to Maharajpur Package-I,,(N24002104),National Highways Authority of India [NHAI],2023-01-01,,,,1753.75,Newly Added,March_2026,355.19,,74.79,1311.7,,,,,,,2026-03-01,,618537_March_2026
618537,Construction of Ring Road around Kanpur from Km.000 to Km. 23.325 Chachendi Sachendi I to Maharajpur Package-I,,(N24002104) (10386),National Highways Authority of India [NHAI],2023-01-01,,,,1753.75,Newly Added,April2026,392.07,,74.79,1311.7,,,,,,,2026-04-01,,618537_April2026
618537,Construction of Ring Road around Kanpur from Km.000 to Km. 23.325 Chachendi Sachendi I to Maharajpur Package-I,,(N24002104) (10386),National Highways Authority of India [NHAI],2023-01-01,,,,1753.75,Newly Added,May2026,416.64,,74.79,1311.7,,,,,,,2026-05-01,,618537_May2026
618537,Construction of Ring Road around Kanpur from Km.000 to Km. 23.325 Chachendi Sachendi I to Maharajpur Package-I,,(-) (-),NHAI,2023-01-01,,,,1753.75,Newly Added,June_2026,453.73,,74.79,1311.7,,,,,,,2026-06-01,,618537_June_2026
618537,Construction of Ring Road around Kanpur from Km.000 to Km. 23.325 Chachendi Sachendi I to Maharajpur Package-I,,(-) (-),NHAI,2023-01-01,,,,1753.75,Newly Added,July_2026,479.56,,74.79,1311.7,,,,,,,2026-07-01,,618537_July_2026
618538,Construction of Ring Road around kanpur from Ch.51.200 to Ch. 68.650  Badarka to Harbanch-Uchti Pkg-III,,Uttar Pradesh,National Highways Authority of India [NHAI],2025-01-01,2027-07-01,,1792.68,1126.75,Newly Added,February_2026,,,21.12,238.0,,,,,,30.0,2026-02-01,0.13276212151638886,618538_February_2026
618538,Construction of Ring Road around kanpur from Ch.51.200 to Ch. 68.650  Badarka to Harbanch-Uchti Pkg-III,,(-),National Highways Authority of India [NHAI],2023-09-01,,,,1792.68,Newly Added,March_2026,139.93,,62.85,1126.75,,,,,,,2026-03-01,,618538_March_2026
618538,Construction of Ring Road around kanpur from Ch.51.200 to Ch. 68.650  Badarka to Harbanch-Uchti Pkg-III,,(-) (10387),National Highways Authority of India [NHAI],2023-09-01,,,,1792.68,Newly Added,April2026,193.85,,62.85,1126.75,,,,,,,2026-04-01,,618538_April2026
618538,Construction of Ring Road around kanpur from Ch.51.200 to Ch. 68.650  Badarka to Harbanch-Uchti Pkg-III,,(-) (10387),National Highways Authority of India [NHAI],2023-09-01,,,,1792.68,Newly Added,May2026,231.19,,62.85,1126.75,,,,,,,2026-05-01,,618538_May2026
618538,Construction of Ring Road around kanpur from Ch.51.200 to Ch. 68.650  Badarka to Harbanch-Uchti Pkg-III,,(-) (-),NHAI,2023-09-01,,,,1792.68,Newly Added,June_2026,261.94,,62.85,1126.75,,,,,,,2026-06-01,,618538_June_2026
618538,Construction of Ring Road around kanpur from Ch.51.200 to Ch. 68.650  Badarka to Harbanch-Uchti Pkg-III,,(-) (-),NHAI,2023-09-01,,,,1792.68,Newly Added,July_2026,284.83,,62.85,1126.75,,,,,,,2026-07-01,,618538_July_2026
618539,Construction of Ring Road Kanpur from Ch. 32.090 to Ch.51.200 Transganaga to Sathara Package-II B,,Uttar Pradesh,National Highways Authority of India [NHAI],2025-03-01,2027-09-01,,1089.41,1106.92,Newly Added,February_2026,,,21.59,239.0,,,,,,30.0,2026-02-01,0.21938480461901394,618539_February_2026
618539,Construction of Ring Road Kanpur from Ch. 32.090 to Ch.51.200 Transganaga to Sathara Package-II B,,(-),National Highways Authority of India [NHAI],2024-08-01,,,,1089.41,Newly Added,March_2026,36.93,,101.61,1106.92,,,,,,,2026-03-01,,618539_March_2026
618539,Construction of Ring Road Kanpur from Ch. 32.090 to Ch.51.200 Transganaga to Sathara Package-II B,,(-) (10388),National Highways Authority of India [NHAI],2024-08-01,,,,1089.41,Newly Added,April2026,38.74,,101.61,1106.92,,,,,,,2026-04-01,,618539_April2026
618539,Construction of Ring Road Kanpur from Ch. 32.090 to Ch.51.200 Transganaga to Sathara Package-II B,,(-) (10388),National Highways Authority of India [NHAI],2024-08-01,,,,1089.41,Newly Added,May2026,40.76,,101.61,1106.92,,,,,,,2026-05-01,,618539_May2026
618539,Construction of Ring Road Kanpur from Ch. 32.090 to Ch.51.200 Transganaga to Sathara Package-II B,,(-) (-),NHAI,2024-08-01,,,,1089.41,Newly Added,June_2026,48.77,,101.61,1106.92,,,,,,,2026-06-01,,618539_June_2026
618539,Construction of Ring Road Kanpur from Ch. 32.090 to Ch.51.200 Transganaga to Sathara Package-II B,,(-) (-),NHAI,2024-08-01,,,,1089.41,Newly Added,July_2026,54.19,,101.61,1106.92,,,,,,,2026-07-01,,618539_July_2026
618540,Construction of Ring Road  around Kanpur from Ch.23.325 to Ch.32.090 Chaudhariya to Transganga Package-IIA,,Uttar Pradesh,National Highways Authority of India [NHAI],2025-11-01,2027-10-01,,1089.41,977.45,Newly Added,January_2026,12.0,,0.0,0.03,,,,,,23.0,2026-01-01,2.7537841583976645e-05,618540_January_2026
618540,Construction of Ring Road  around Kanpur from Ch.23.325 to Ch.32.090 Chaudhariya to Transganga Package-IIA,,(-),National Highways Authority of India [NHAI],2024-08-01,,,,1089.41,Newly Added,February_2026,69.75,,89.72,977.45,,,,,,,2026-02-01,,618540_February_2026
618540,Construction of Ring Road  around Kanpur from Ch.23.325 to Ch.32.090 Chaudhariya to Transganga Package-IIA,,(-),National Highways Authority of India [NHAI],2024-08-01,,,,1089.41,Newly Added,March_2026,69.75,,89.72,977.45,,,,,,,2026-03-01,,618540_March_2026
618540,Construction of Ring Road  around Kanpur from Ch.23.325 to Ch.32.090 Chaudhariya to Transganga Package-IIA,,(-) (10389),National Highways Authority of India [NHAI],2024-08-01,,,,1089.41,Newly Added,April2026,190.16,,89.72,977.45,,,,,,,2026-04-01,,618540_April2026
618540,Construction of Ring Road  around Kanpur from Ch.23.325 to Ch.32.090 Chaudhariya to Transganga Package-IIA,,(-) (10389),National Highways Authority of India [NHAI],2024-08-01,,,,1089.41,Newly Added,May2026,234.6,,89.72,977.45,,,,,,,2026-05-01,,618540_May2026
618540,Construction of Ring Road  around Kanpur from Ch.23.325 to Ch.32.090 Chaudhariya to Transganga Package-IIA,,(-) (-),NHAI,2024-08-01,,,,1089.41,Newly Added,June_2026,249.69,,89.72,977.45,,,,,,,2026-06-01,,618540_June_2026
618540,Construction of Ring Road  around Kanpur from Ch.23.325 to Ch.32.090 Chaudhariya to Transganga Package-IIA,,(-) (-),NHAI,2024-08-01,,,,1089.41,Newly Added,July_2026,252.18,,89.72,977.45,,,,,,,2026-07-01,,618540_July_2026
618541,4L Ring road/bypass around Srinagar city from km 0.000 to km 42.100 Phase-I,,Jammu and,National Highways Authority of India [NHAI],2021-03-01,,,,2919.96,Newly Added,December_2025,1662.84,,89.21,2604.76,,,,,,,2025-12-01,,618541_December_2025
618541,4L Ring road/bypass around Srinagar city from km 0.000 to km 42.100 Phase-I,,Jammu and,National Highways Authority of India [NHAI],2021-03-01,,,,2919.96,Newly Added,January_2026,1723.4,,89.21,2604.76,,,,,,,2026-01-01,,618541_January_2026
618541,4L Ring road/bypass around Srinagar city from km 0.000 to km 42.100 Phase-I,,(N24001511),National Highways Authority of India [NHAI],,2021-03-01,,,,Newly Added,February_2026,,,,2919.96,,,,,,,2026-02-01,,618541_February_2026
618541,4L Ring road/bypass around Srinagar city from km 0.000 to km 42.100 Phase-I,,(N24001511),National Highways Authority of India [NHAI],,2021-03-01,,,,Newly Added,March_2026,,,,2919.96,,,,,,,2026-03-01,,618541_March_2026
618541,4L Ring road/bypass around Srinagar city from km 0.000 to km 42.100 Phase-I,,(N24001511) (10390),National Highways Authority of India [NHAI],,2021-03-01,,,,Newly Added,April2026,,,,2919.96,,,,,,,2026-04-01,,618541_April2026
618541,4L Ring road/bypass around Srinagar city from km 0.000 to km 42.100 Phase-I,,(N24001511) (10390),National Highways Authority of India [NHAI],,2021-03-01,,,,Newly Added,May2026,,,,2919.96,,,,,,,2026-05-01,,618541_May2026
618541,4L Ring road/bypass around Srinagar city from km 0.000 to km 42.100 Phase-I,,(-) (-),NHAI,,2021-03-01,,,,Newly Added,June_2026,,,,2919.96,,,,,,,2026-06-01,,618541_June_2026
618541,4L Ring road/bypass around Srinagar city from km 0.000 to km 42.100 Phase-I,,(-) (-),NHAI,,2021-03-01,,,,Newly Added,July_2026,,,,2919.96,,,,,,,2026-07-01,,618541_July_2026
618542,4L of existing Wayul  Ganderbal  Pandach Soura section of old NH-1 as a part of Srinagar Ring Road Phase  IIA,,Jammu and Kashmir,National Highways Authority of India [NHAI],2026-05-01,2028-05-01,,827.98,,Newly Added,May2026,,,3.14,26.0,,,,,,24.0,2026-05-01,0.03140172467934008,618542_May2026
618542,4L of existing Wayul  Ganderbal  Pandach Soura section of old NH-1 as a part of Srinagar Ring Road Phase  IIA,,(-) (-),NHAI,,2024-12-01,,,,Newly Added,June_2026,,,,827.98,,,,,,,2026-06-01,,618542_June_2026
618542,4L of existing Wayul  Ganderbal  Pandach Soura section of old NH-1 as a part of Srinagar Ring Road Phase  IIA,,(-) (-),NHAI,,2024-12-01,,,,Newly Added,July_2026,,,,827.98,,,,,,,2026-07-01,,618542_July_2026
618543,4L of twin tube tunnel configuration including approaches from Marog to Digdol from Km.154.210 to Km.158.650 North Bound and from Km.155.940 to Km.160.260 South Bound of  Ramban to Banihal Pkg-I of Old NH-1A New NH-44,,Jammu and,National Highways Authority of India [NHAI],2021-07-01,,,,1912.17,Newly Added,December_2025,272.7,,54.09,1034.3,,,,,,,2025-12-01,,618543_December_2025
618543,4L of twin tube tunnel configuration including approaches from Marog to Digdol from Km.154.210 to Km.158.650 North Bound and from Km.155.940 to Km.160.260 South Bound of  Ramban to Banihal Pkg-I of Old NH-1A New NH-44,,Jammu and,National Highways Authority of India [NHAI],2021-07-01,,,,1912.17,Newly Added,January_2026,289.56,,54.09,1034.3,,,,,,,2026-01-01,,618543_January_2026
618543,4L of twin tube tunnel configuration including approaches from Marog to Digdol from Km.154.210 to Km.158.650 North Bound and from Km.155.940 to Km.160.260 South Bound of  Ramban to Banihal Pkg-I of Old NH-1A New NH-44,,(N24001627),National Highways Authority of India [NHAI],,2021-07-01,,,,Newly Added,February_2026,,,,1912.17,,,,,,,2026-02-01,,618543_February_2026
618543,4L of twin tube tunnel configuration including approaches from Marog to Digdol from Km.154.210 to Km.158.650 North Bound and from Km.155.940 to Km.160.260 South Bound of  Ramban to Banihal Pkg-I of Old NH-1A New NH-44,,(N24001627),National Highways Authority of India [NHAI],,2021-07-01,,,,Newly Added,March_2026,,,,1912.17,,,,,,,2026-03-01,,618543_March_2026
618543,4L of twin tube tunnel configuration including approaches from Marog to Digdol from Km.154.210 to Km.158.650 North Bound and from Km.155.940 to Km.160.260 South Bound of  Ramban to Banihal Pkg-I of Old NH-1A New NH-44,,(N24001627) (10391),National Highways Authority of India [NHAI],,2021-07-01,,,,Newly Added,April2026,,,,1912.17,,,,,,,2026-04-01,,618543_April2026
618543,4L of twin tube tunnel configuration including approaches from Marog to Digdol from Km.154.210 to Km.158.650 North Bound and from Km.155.940 to Km.160.260 South Bound of  Ramban to Banihal Pkg-I of Old NH-1A New NH-44,,(N24001627) (10391),National Highways Authority of India [NHAI],,2021-07-01,,,,Newly Added,May2026,,,,1912.17,,,,,,,2026-05-01,,618543_May2026
618543,4L of twin tube tunnel configuration including approaches from Marog to Digdol from Km.154.210 to Km.158.650 North Bound and from Km.155.940 to Km.160.260 South Bound of  Ramban to Banihal Pkg-I of Old NH-1A New NH-44,,(-) (-),NHAI,,2021-07-01,,,,Newly Added,June_2026,,,,1912.17,,,,,,,2026-06-01,,618543_June_2026
618543,4L of twin tube tunnel configuration including approaches from Marog to Digdol from Km.154.210 to Km.158.650 North Bound and from Km.155.940 to Km.160.260 South Bound of  Ramban to Banihal Pkg-I of Old NH-1A New NH-44,,(-) (-),NHAI,,2021-07-01,,,,Newly Added,July_2026,,,,1912.17,,,,,,,2026-07-01,,618543_July_2026
